#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
61,Mon Nov 29 18:12:24 EST 2021,22,0,BasicOrChecker,ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker BasicOrChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
61,Mon Nov 29 18:12:24 EST 2021,22,0,BasicOrChecker,ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker BasicOrChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
62,Mon Nov 29 18:13:36 EST 2021,22,0,BasicOrChecker,ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker BasicOrChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
62,Mon Nov 29 18:13:36 EST 2021,22,0,BasicOrChecker,ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker BasicOrChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
63,Mon Nov 29 18:14:32 EST 2021,20,-2,LogicalSuite,ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker BasicOrChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker- LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
63,Mon Nov 29 18:14:32 EST 2021,20,-2,LogicalSuite,ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker BasicOrChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker- LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
64,Mon Nov 29 18:19:33 EST 2021,23,3,LogicalSuite,BasicOrChecker+ ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker+ MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
64,Mon Nov 29 18:19:33 EST 2021,23,3,LogicalSuite,BasicOrChecker+ ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker+ MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
65,Mon Nov 29 18:25:45 EST 2021,23,0,LogicalSuite,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
65,Mon Nov 29 18:25:45 EST 2021,23,0,LogicalSuite,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
66,Mon Nov 29 18:26:45 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
66,Mon Nov 29 18:26:45 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
67,Mon Nov 29 18:28:42 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
67,Mon Nov 29 18:28:42 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
68,Mon Nov 29 18:29:32 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
68,Mon Nov 29 18:29:32 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
69,Mon Nov 29 18:30:30 EST 2021,23,0,LogicalSuite,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
69,Mon Nov 29 18:30:30 EST 2021,23,0,LogicalSuite,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
70,Mon Nov 29 18:32:24 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
70,Mon Nov 29 18:32:24 EST 2021,23,0,BasicAndChecker,BasicOrChecker ClassRegistryProvided CondChecker EvalChecker GreaterChecker GreaterOrEqualChecker LessChecker ListChecker ListChecker2 LoadLispChecker MainClassProvided NotChecker QuoteChecker TestLispFileProvided VariableArgumentOrChecker , ,A6ExtraCondChecker BasicAndChecker CombinationChecker DerivedSafeChecker EnvironmentCallsGetParent EnvironmentCallsPut FuncallCallsExpressionFactory IdentifierCallsEnvironmentLookup IdentifierCallsOptionalGet LambdaCallsLambdaFactory LessOrEqualChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 PlusGeneratorChecker ProjectStructureOrganizesEvaluators TimesGeneratorChecker VariableArgumentAndChecker ,A6CommonPropertiesInherited A6CommonSignaturesAreInherited A6Encapsulation A6NoHiddenFields A6NoStarImports A6NonPublicAccessModifiersMatched A6PackageDeclarations A6PublicMethodsOverride BasicLetTest CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker F21A6NoCheckstyleWarnings LetLambdaAndFunctionTest ,
